seed,horizon,arm,k,next_k,space,block,coordinate_count,delta_k_norm,b_norm,R_norm,delta_norm,feedback_gain_G,cos_R_delta_k,cos_b_R,cos_b_delta,cos_R_delta,R_over_b_diagnostic,carryover_rule,carryover_retention_min,carryover_retention_max,carryover_norm,corrected_R_norm,corrected_R_over_delta_k,corrected_R_over_b,cos_corrected_R_delta_k,cos_corrected_R_b,cos_corrected_R_R,closure_l2,closure_relative,closure_max_abs,closure_pass
4,256,D,256,257,state,v,55732739,3335.437935983624,0.24104649271609888,3331.770278513063,3331.9392324771447,0.9989003970270312,0.9999998778298961,0.7009001724130673,0.7009369757944031,0.99999999866871,13822.106436691343,radam_beta2_per_parameter_group,0.999,0.999,3332.1025088219094,1.6801351707243777,0.0005037225104981317,6.970170574948862,-0.19798249412294447,-0.5176043021889588,-0.19749794669263437,0.0,0.0,0.0,True
4,256,D,256,257,state,net_buffer,32,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,256,D,256,257,state,scaler,1,64.0,0.0,64.0,64.0,1.0,1.0,,,1.0,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,256,D,256,257,observable,residual,393216,0.3744520824057741,0.20354091103934951,0.3866854515301027,0.4032928002023933,1.0326700523221337,0.35276442583018486,-0.17984236920748592,0.3322610352350996,0.868054603708391,1.8997922803605158,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,256,D,256,257,observable,feature,49152,0.2687987716567528,0.035072582638061546,0.26116734668761427,0.24881919655540602,0.9716091523703702,0.9745109583247904,-0.4108968254818792,-0.29033230568815205,0.9917085869427171,7.4464817542176,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,500,B,500,501,state,theta,55732739,7.316811640455148,0.001943531825377126,7.328365600087047,7.328369780471992,1.001579097590543,0.9999374774416804,0.0020183190372619463,0.0022835244576005246,0.9999999648328789,3770.643477199062,identity_parameter_carryover,1.0,1.0,7.316811640455002,0.08269490304771263,0.011302040712717941,42.54877742054281,0.13417721113978942,0.009016638468303556,0.14524988810471542,0.0,0.0,0.0,True
4,500,B,500,501,state,EMA,55732771,1.0995831444179638,1.5864779107301548e-05,1.103157376172362,1.1031573797634444,1.0032505334158157,0.9999969205913193,0.0002191650119729562,0.00023354625857592402,0.9999999998965895,69534.99753832999,ema_transition_carryover_counterfactual_map,0.9993,1.0,1.0988134395749916,0.005131791381242315,0.004667033509283827,323.47071122348484,0.8458137134792915,-0.0012975611399203104,0.8471350392195927,0.0,0.0,0.0,True
4,500,B,500,501,state,m,55732739,264.7343118419565,5.04723539187506,240.42243062378554,241.29154556307242,0.9081649785061299,0.99916757375521,0.16201087848193527,0.18234490761507338,0.9997869469507353,47.63447946390866,radam_beta1_per_parameter_group,0.9,0.9,238.26087453578023,10.002024617742292,0.03778136860367911,1.9816838013624951,0.1961025114294063,0.45882426310487423,0.23594129939755795,0.0,0.0,0.0,True
4,500,B,500,501,state,v,55732739,6096.250258344662,0.8136148407676125,6091.042731524159,6091.593214070862,0.9991457819807552,0.9999999889161989,0.6765524111683549,0.6766248363174059,0.9999999951631012,7486.395805879731,radam_beta2_per_parameter_group,0.999,0.999,6090.154076546514,1.2696660814693836,0.0002082700065883025,1.5605247321588989,0.6998591824300741,0.6901089871051339,0.699965522437641,0.0,0.0,0.0,True
4,500,B,500,501,state,net_buffer,32,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,500,B,500,501,state,scaler,1,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,500,B,500,501,observable,residual,393216,0.45192120058225965,0.20528053088693288,0.5167327361414144,0.4788037772818724,1.1434133549735017,0.6293416652589447,-0.376618578689994,0.022283412840497892,0.9177460479961148,2.5172028438782013,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,500,B,500,501,observable,feature,49152,0.20004909269006577,0.035870993043366745,0.21040101787992727,0.20656218578645316,1.0517469239708057,0.9692480955598991,-0.1912857827498031,-0.021183598229707657,0.985366252408057,5.865491864849127,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,500,C,500,501,state,theta,55732739,8.632275783937544,0.0018537147315246766,8.642120867768279,8.642122418671775,1.001140496906859,0.9999492570092653,0.0007293975028694942,0.0009438949967136577,0.9999999769953963,4662.055450495423,identity_parameter_carryover,1.0,1.0,8.632275783934928,0.0875665387104262,0.01014408493219889,47.23841118660308,0.10742181788573385,0.002515993760359,0.11743197201700883,0.0,0.0,0.0,True
4,500,C,500,501,state,EMA,55732771,1.376633805323506,1.5305330144313153e-05,1.3809430435630752,1.3809430481278588,1.003130271988749,0.9999976805574978,0.000292706398263776,0.0003037896423040868,0.999999999938581,90226.28264416617,ema_transition_carryover_counterfactual_map,0.9993,1.0,1.3756701658578678,0.006051101709232721,0.004395578319980835,395.35911033458285,0.8708620248737878,-0.0011383048673349132,0.8719186598728597,0.0,0.0,0.0,True
4,500,C,500,501,state,m,55732739,271.0656489039168,3.635730904560674,241.69043907786752,242.3135170533958,0.8916306439239678,0.9942114187123116,0.1640757049690112,0.17865804849422412,0.9998904606535874,66.4764377293958,radam_beta1_per_parameter_group,0.9,0.9,243.95907775952503,26.225294275383373,0.09674886648835138,7.213211033436569,-0.13985289912111296,-0.10744783921716122,-0.032657849862714854,0.0,0.0,0.0,True
4,500,C,500,501,state,v,55732739,1325.3248910976406,0.39223166098718226,1322.6752243116375,1322.6495516670718,0.9980007417020527,0.9999819757465691,-0.0656003963673114,-0.06530511971989132,0.999999956218287,3372.178627759632,radam_beta2_per_parameter_group,0.999,0.999,1323.9995802833723,8.054988927613032,0.0060777466579850095,20.53630476270058,-0.1673740606349498,-0.012742843015452176,-0.16145172585207807,0.0,0.0,0.0,True
4,500,C,500,501,state,net_buffer,32,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,500,C,500,501,state,scaler,1,64.0,0.0,64.0,64.0,1.0,1.0,,,1.0,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,500,C,500,501,observable,residual,393216,0.4389578493813338,0.20359126050471213,0.46519116399242677,0.4591207155245289,1.0597627190129215,0.6295493989928738,-0.24844767029303078,0.19170470116848437,0.9030509310701288,2.2849269798673895,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,500,C,500,501,observable,feature,49152,0.38399773675192445,0.03318192099395142,0.38502822534814507,0.38026177488153207,1.0026835798693428,0.9861582064078352,-0.18584712049857943,-0.10091591775069896,0.9963174999560223,11.603554399949603,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,500,D,500,501,state,theta,55732739,7.901762612081033,0.0008749706317671451,7.912831968708476,7.912832146155956,1.001400871827068,0.9999362313686511,0.0001475158498350402,0.00025809201136980703,0.9999999938864571,9043.540070284678,identity_parameter_carryover,1.0,1.0,7.901762612083322,0.08998243602762036,0.011387641016960685,102.84052145371581,0.11740920369360905,0.04558353365824373,0.12861666924220552,0.0,0.0,0.0,True
4,500,D,500,501,state,EMA,55732771,1.18843934766994,1.0635331797751941e-05,1.1923455362572397,1.1923455337753475,1.0032868219947095,0.9999970867856415,-0.00023782274813086832,-0.00022890307601717587,0.9999999999602194,112111.7383953431,ema_transition_carryover_counterfactual_map,0.9993,1.0,1.1876074437576605,0.005540755139491263,0.004662211117760864,520.9762370236957,0.8545078824539484,-0.0007756735421210421,0.8557592124643223,0.0,0.0,0.0,True
4,500,D,500,501,state,m,55732739,303.0625458846197,3.3242895646764814,275.01943669125365,275.9111912337624,0.9074675852421484,0.9984596068319341,0.2626453447076618,0.2738448700753974,0.9999324225893022,82.73028908599856,radam_beta1_per_parameter_group,0.9,0.9,272.7562842379798,15.369506988389077,0.050713977022553196,4.623395973594987,0.11968597257539393,0.6326793736978543,0.17458623561680064,0.0,0.0,0.0,True
4,500,D,500,501,state,v,55732739,5805.036787467593,0.6678930672359946,5800.002726240809,5800.48187270716,0.9991328114857684,0.9999999775947515,0.7173720256829008,0.7174279118667016,0.9999999967823768,8684.028942302863,radam_beta2_per_parameter_group,0.999,0.999,5799.231818377187,1.4496865586512198,0.0002497290907408074,2.1705369164117774,0.5316859072232768,0.8753403460104252,0.5318651800580783,0.0,0.0,0.0,True
4,500,D,500,501,state,net_buffer,32,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,500,D,500,501,state,scaler,1,64.0,0.0,64.0,64.0,1.0,1.0,,,1.0,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,500,D,500,501,observable,residual,393216,0.47876916536511926,0.20033155015249496,0.5262032469002353,0.49845439978797734,1.0990750553013202,0.7243860668153306,-0.3252180686929153,0.0585825834180217,0.9249628597069184,2.626661883760609,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,500,D,500,501,observable,feature,49152,0.41930983922628295,0.030704935766519875,0.43311968064389944,0.42980406173384567,1.0329346944090285,0.9896942203108613,-0.14301618682041103,-0.07268007023951517,0.9974972690683744,14.105865061478669,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
5,0,B,0,1,state,theta,55732739,0.0,0.0016236926120178315,0.0,0.0016236926120178315,0.0,,,0.9999999999999999,,0.0,identity_parameter_carryover,1.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,True
5,0,B,0,1,state,EMA,55732771,0.0,1.4747278008716862e-05,0.0,1.4747278008716862e-05,0.0,,,0.9999999999999999,,0.0,ema_transition_carryover_counterfactual_map,0.9993,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,True
5,0,B,0,1,state,m,55732739,0.0,8.546279522568145,0.0,8.546279522568145,0.0,,,1.0,,0.0,radam_beta1_per_parameter_group,0.9,0.9,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,True
5,0,B,0,1,state,v,55732739,0.0,0.32773741901261355,0.0,0.32773741901261355,0.0,,,0.9999999999999999,,0.0,radam_beta2_per_parameter_group,0.999,0.999,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,True
5,0,B,0,1,state,net_buffer,32,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
5,0,B,0,1,state,scaler,1,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
5,0,B,0,1,observable,residual,393216,0.0,0.1906161717855959,0.0,0.1906161717855959,0.0,,,1.0,,0.0,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
5,0,B,0,1,observable,feature,49152,0.0,0.04322073442537861,0.0,0.04322073442537861,0.0,,,1.0,,0.0,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
5,0,C,0,1,state,theta,55732739,0.0,0.0014245553431787052,0.0,0.0014245553431787052,0.0,,,1.0,,0.0,identity_parameter_carryover,1.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,True
5,0,C,0,1,state,EMA,55732771,0.0,1.3677678095940418e-05,0.0,1.3677678095940418e-05,0.0,,,1.0,,0.0,ema_transition_carryover_counterfactual_map,0.9993,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,True
5,0,C,0,1,state,m,55732739,0.0,8.76800704432476,0.0,8.76800704432476,0.0,,,1.0,,0.0,radam_beta1_per_parameter_group,0.9,0.9,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,True
5,0,C,0,1,state,v,55732739,0.0,0.3179375681283204,0.0,0.3179375681283204,0.0,,,1.0,,0.0,radam_beta2_per_parameter_group,0.999,0.999,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,True
5,0,C,0,1,state,net_buffer,32,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
5,0,C,0,1,state,scaler,1,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
5,0,C,0,1,observable,residual,393216,0.0,0.18584659333264972,0.0,0.18584659333264972,0.0,,,1.0,,0.0,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
5,0,C,0,1,observable,feature,49152,0.0,0.03859236086266362,0.0,0.03859236086266362,0.0,,,1.0,,0.0,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
5,0,D,0,1,state,theta,55732739,0.0,0.000827728888577076,0.0,0.000827728888577076,0.0,,,1.0,,0.0,identity_parameter_carryover,1.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,True
5,0,D,0,1,state,EMA,55732771,0.0,1.050362359573818e-05,0.0,1.050362359573818e-05,0.0,,,1.0,,0.0,ema_transition_carryover_counterfactual_map,0.9993,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,True
5,0,D,0,1,state,m,55732739,0.0,1.7120360923391176,0.0,1.7120360923391176,0.0,,,0.9999999999999999,,0.0,radam_beta1_per_parameter_group,0.9,0.9,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,True
5,0,D,0,1,state,v,55732739,0.0,0.14566543744824192,0.0,0.14566543744824192,0.0,,,1.0,,0.0,radam_beta2_per_parameter_group,0.999,0.999,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,True
5,0,D,0,1,state,net_buffer,32,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
5,0,D,0,1,state,scaler,1,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
5,0,D,0,1,observable,residual,393216,0.0,0.17957293271082725,0.0,0.17957293271082725,0.0,,,1.0,,0.0,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
5,0,D,0,1,observable,feature,49152,0.0,0.0442956469098267,0.0,0.0442956469098267,0.0,,,1.0,,0.0,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
5,1,B,1,2,state,theta,55732739,0.010417070698003652,0.0016457164676708562,0.019867312166492006,0.019927092079276603,1.9071879938665883,0.9965252922622019,-0.0050384917374107305,0.077563508680868,0.996583955082948,12.072135484315682,identity_parameter_carryover,1.0,1.0,0.010417070698004143,0.009526033237826755,0.9144637215193656,5.788380577675524,0.9847969381339169,-0.03252914558314813,0.9958434437303769,0.0,0.0,0.0,True
5,1,B,1,2,state,EMA,55732771,3.745791636295451e-05,1.4471221375973772e-05,6.590814507798865e-05,6.597925964842333e-05,1.7595251278624544,0.621884020408613,-0.10486639713070978,0.11457648510091498,0.9759218362455221,4.554428639134385,ema_transition_carryover_counterfactual_map,0.9993,1.0,3.743169593580951e-05,5.173560638537171e-05,1.3811661568163915,3.5750684093097433,0.0687249372604152,-0.13375127382734822,0.8239967499592693,0.0,0.0,0.0,True
5,1,B,1,2,state,m,55732739,25.733845609760365,5.8757906287905675,26.0301530465318,29.923922882897223,1.0115143084817082,0.9761418586884321,0.5993792073846068,0.7177442347372252,0.9875703761175105,4.430068171419796,radam_beta1_per_parameter_group,0.9,0.9,23.160460416822925,6.082916023985427,0.2363780414412019,1.0352506425569308,0.36966835496270706,0.4450418617335167,0.5626015819097426,0.0,0.0,0.0,True
5,1,B,1,2,state,v,55732739,13.509280037087633,0.1975674697482136,13.62507275891878,13.650074744965131,1.0085713466234512,0.9995491861730202,0.11941506787461806,0.1336700708341631,0.9998967439180462,68.96415070903633,radam_beta2_per_parameter_group,0.999,0.999,13.495770788591198,0.4272132071008752,0.03162368430649358,2.162366140768668,0.28828602928743946,-0.10508157773298611,0.31690511964254253,0.0,0.0,0.0,True
5,1,B,1,2,state,net_buffer,32,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
5,1,B,1,2,state,scaler,1,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
5,1,B,1,2,observable,residual,393216,0.18731994334707114,0.16485340154644618,0.19174211601768743,0.19555475018500892,1.02360759133064,0.041877355720539404,-0.40652577212430385,0.444403880250361,0.6378007159054006,1.1631068222979042,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
5,1,B,1,2,observable,feature,49152,0.03138135098615415,0.03166829988703745,0.04305320900270776,0.033150875764626206,1.3719361228808595,0.23731070374776803,-0.644510483379864,0.11824892257690697,0.683018388276056,1.3595049041559195,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
5,1,C,1,2,state,theta,55732739,0.00863230444391596,0.0016095217290248416,0.016461542355059446,0.016560658683077958,1.906969623466133,0.9962602673988016,0.012879292348633201,0.10999168453283467,0.9952666842165503,10.227598707246392,identity_parameter_carryover,1.0,1.0,0.008632304443915871,0.00789682253139033,0.914798890921416,4.906316198772145,0.9836457782425001,0.00976592764188137,0.9955295804414925,0.0,0.0,0.0,True
5,1,C,1,2,state,EMA,55732771,3.3815184987727014e-05,1.4071421192065669e-05,5.933181478538151e-05,5.9460909852449726e-05,1.7545908681829059,0.6169690707495897,-0.10939817270892928,0.12748928817018418,0.9719398368266108,4.216476358396295,ema_transition_carryover_counterfactual_map,0.9993,1.0,3.3791514461425665e-05,4.677813014140474e-05,1.3833468649774512,3.324335865078157,0.060164443599827575,-0.1387934966086943,0.8226813554233425,0.0,0.0,0.0,True
5,1,C,1,2,state,m,55732739,25.354147112928434,6.015923119646811,22.461832081122804,26.79464214198906,0.8859233947439392,0.9916360782044018,0.6557736262218415,0.7742518106842224,0.9855297062909432,3.7337299088425713,radam_beta1_per_parameter_group,0.9,0.9,22.818731800940835,2.949786832164299,0.11634336659110735,0.4903298751493151,-0.18468071007378198,-0.2212618821736134,-0.05629072249824456,0.0,0.0,0.0,True
5,1,C,1,2,state,v,55732739,13.683781609127852,0.21137540490408405,13.655297441998334,13.657611325297886,0.9979183994641864,0.9999299152562974,0.0032080376924150293,0.018684241901545506,0.9998802292000843,64.6021113392767,radam_beta2_per_parameter_group,0.999,0.999,13.670098068710926,0.1624327493833862,0.011870457598872699,0.7684562423764175,-0.09701033069878803,0.029488208267324654,-0.08522026030245515,0.0,0.0,0.0,True
5,1,C,1,2,state,net_buffer,32,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
5,1,C,1,2,state,scaler,1,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
5,1,C,1,2,observable,residual,393216,0.19106328557376412,0.16905272047997877,0.19473858982001996,0.2045409322811369,1.0192360569704373,0.024565132012329613,-0.37460711193705093,0.4698436576631845,0.6424642587200744,1.1519399940273851,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
5,1,C,1,2,observable,feature,49152,0.0357991866880896,0.029670292568380534,0.030192819539177882,0.02914343721291392,0.8433940078650737,0.008318230225497686,-0.5261003215164743,0.4730341311704111,0.5003963318713465,1.0176111162231747,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
5,1,D,1,2,state,theta,55732739,0.006475645598233513,0.000765807419419094,0.012380067359702854,0.012410132450599878,1.911788897632076,0.9951252538503477,0.00837795796538132,0.07006590033011638,0.9980943645346505,16.16603214564544,identity_parameter_carryover,1.0,1.0,0.006475645598233876,0.0059702431014442186,0.9219533420841988,7.796011046710631,0.9788666854053433,0.0014529992298975153,0.9942625097593253,0.0,0.0,0.0,True
5,1,D,1,2,state,EMA,55732771,2.9355625936291967e-05,1.0035648260399433e-05,5.107809677030356e-05,5.112083912478867e-05,1.7399764147817536,0.6052935921586438,-0.09397744059570694,0.10241340997252464,0.9807149704583363,5.089665903483008,ema_transition_carryover_counterfactual_map,0.9993,1.0,2.933507708772517e-05,4.06890551091183e-05,1.3860734973739723,4.054452094507627,0.03888435312040794,-0.11794187628775273,0.8189367507861848,0.0,0.0,0.0,True
5,1,D,1,2,state,m,55732739,14.02575912016829,1.8135337678090906,12.606935385329662,12.92938359317399,0.8988415726605175,0.9542002544318795,0.10814882730730263,0.24571620315671433,0.990230264523958,6.951585688178255,radam_beta1_per_parameter_group,0.9,0.9,12.6231828778601,3.818032854599675,0.27221577255733337,2.105300117577737,-0.15548371325749452,-0.07302715728712889,0.14716768745017655,0.0,0.0,0.0,True
5,1,D,1,2,state,v,55732739,9.276122721529546,0.1646883879888807,9.261874733476784,9.329854594982457,0.9984640147095409,0.9998379397126463,0.40540290210641344,0.4201007897801869,0.9998698038582063,56.238784328268004,radam_beta2_per_parameter_group,0.999,0.999,9.266846730942675,0.16686359781467572,0.01798850692513924,1.01320803398684,-0.03879204111262487,-0.36225802920985795,-0.02079668537194327,0.0,0.0,0.0,True
5,1,D,1,2,state,net_buffer,32,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
5,1,D,1,2,state,scaler,1,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
5,1,D,1,2,observable,residual,393216,0.16823173851926346,0.16761787956151136,0.17789534395616252,0.18815086291598457,1.057442225361016,0.01952033670358556,-0.4081662128903101,0.5049512357034955,0.5818702457491381,1.0613148455375825,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
5,1,D,1,2,observable,feature,49152,0.033579245940656796,0.03641764835800737,0.04498031633318792,0.03230158578767107,1.3395272905377256,-0.008324438556920166,-0.7038988526579336,0.14723906529384018,0.5989172037761212,1.235124132426245,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
5,4,B,4,5,state,theta,55732739,0.06653626238409613,0.0016240285159429876,0.08919801644240609,0.08919833256575754,1.3405925317459175,0.9923235724146481,-0.008908847129360508,0.00929812250250289,0.9998342531221329,54.92392255847399,identity_parameter_carryover,1.0,1.0,0.06653626238406962,0.024590095515708836,0.3695743438932106,15.1414185615027,0.8937351190978443,-0.011539470768902292,0.9423515595343043,0.0,0.0,0.0,True
5,4,B,4,5,state,EMA,55732771,0.0001636415091157458,1.4645323206394024e-05,0.000229205435769986,0.00022920033490478575,1.4006558422036182,0.887447694068224,-0.03229631690283614,0.031600441683135916,0.9979586018737173,15.650418399091174,ema_transition_carryover_counterfactual_map,0.9993,1.0,0.000163526960557483,0.00011291974339779351,0.6900434004059685,7.710293709905542,0.3531789365124667,-0.06467236725643781,0.7446333933773063,0.0,0.0,0.0,True
5,4,B,4,5,state,m,55732739,89.40043311018148,5.167758987342014,79.06536442580968,81.98598028757992,0.8843957649328795,0.9985819082411405,0.5429190229896937,0.5866106525167992,0.9985980383363946,15.299739136340056,radam_beta1_per_parameter_group,0.9,0.9,80.4603878206992,4.470888077446964,0.05000969147360642,0.8651502688879307,-0.3371020053478027,-0.3918046852159955,-0.28650307481723997,0.0,0.0,0.0,True
5,4,B,4,5,state,v,55732739,125.20154853054197,0.6447173090892541,125.37886217329942,124.8527884558774,1.001416225636492,0.999997699485647,-0.8168350041895923,-0.8151129610972926,0.9999955631872081,194.47106569918708,radam_beta2_per_parameter_group,0.999,0.999,125.07634863835281,0.40455842765410643,0.0032312573798192077,0.6274973883136427,0.7470493219660145,-0.7959780821354996,0.7484735318001966,0.0,0.0,0.0,True
5,4,B,4,5,state,net_buffer,32,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
5,4,B,4,5,state,scaler,1,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
5,4,B,4,5,observable,residual,393216,0.23225987927229477,0.17652565863598788,0.23947968258496216,0.2513350780853055,1.031085021379018,0.04081029467967151,-0.2997388465014373,0.4167515955806605,0.7423081835961699,1.3566281776565483,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
5,4,B,4,5,observable,feature,49152,0.02833148811296489,0.025730866353600362,0.027350642989462028,0.027085304347297424,0.9653796821546408,0.014009920443610446,-0.4806507469408591,0.46463422415478145,0.5531812626157038,1.0629507228245745,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
5,4,C,4,5,state,theta,55732739,0.05435639532005365,0.0015288333605822356,0.07342022544925195,0.07342532865385151,1.3507191751209648,0.9910740166112878,-0.007073438196952327,0.013748660741032898,0.9997832176827689,48.02369397622959,identity_parameter_carryover,1.0,1.0,0.05435639532008055,0.020848844041993983,0.38355825325124604,13.637093864863063,0.8829497874960023,-0.022624097033247983,0.9376545947340843,0.0,0.0,0.0,True
5,4,C,4,5,state,EMA,55732771,0.00014395449956165575,1.4040196128016815e-05,0.0001997776918713457,0.0001997784952135769,1.3877835877285716,0.8755878693242308,-0.03508233193394221,0.03519662524873988,0.9975304340805817,14.228981564772798,ema_transition_carryover_counterfactual_map,0.9993,1.0,0.0001438537318503802,0.00010138240308385185,0.7042669968119317,7.220868010635986,0.30645546730695583,-0.06881405794085986,0.7281451914817373,0.0,0.0,0.0,True
5,4,C,4,5,state,m,55732739,50.37617553991239,6.278871861646821,45.75031856779488,45.6839690830776,0.9081737165924296,0.9939841150970887,-0.07918051294161725,0.05814595849532692,0.990569672061568,7.286391500876321,radam_beta1_per_parameter_group,0.9,0.9,45.338556840042955,5.012632815956816,0.099504036625118,0.7983333513422113,0.02723779737903504,-0.6591932811928158,0.1365576327994484,0.0,0.0,0.0,True
5,4,C,4,5,state,v,55732739,33.07688508298204,1.0012175759857609,33.342062498885575,33.01900483774674,1.0080170008523557,0.99973386449166,-0.33611594335971534,-0.30908203516536376,0.9995921279581828,33.30151537347738,radam_beta2_per_parameter_group,0.999,0.999,33.043808234851575,0.8218177250218439,0.024845680690914477,0.8208183163511821,0.35212279860975465,-0.9497269332054054,0.37362103935019103,0.0,0.0,0.0,True
5,4,C,4,5,state,net_buffer,32,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
5,4,C,4,5,state,scaler,1,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
5,4,C,4,5,observable,residual,393216,0.2177829492013621,0.18506924721793214,0.23045240825366856,0.2184721472587513,1.058174706049151,-0.006169471084611762,-0.464585948020009,0.3570445827289901,0.6612826321264119,1.2452225948825226,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
5,4,C,4,5,observable,feature,49152,0.026694446563232367,0.028303972521812965,0.028388533123759357,0.024672591919193847,1.063462134587212,-0.023159760384568746,-0.6212051134344166,0.43241790799172486,0.4379742792363663,1.0029875877628565,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
5,4,D,4,5,state,theta,55732739,0.07541614049946833,0.0006669794397211122,0.10306641335052431,0.10306492446638998,1.3666360101157777,0.994596846183816,-0.005467940721132488,0.0010034296509326241,0.9999790605784123,154.52712214580413,identity_parameter_carryover,1.0,1.0,0.07541614049949953,0.029129600497402305,0.38625154117516347,43.6739107124238,0.9300982060782305,0.011632203540779876,0.9632043481293533,0.0,0.0,0.0,True
