arm,k,next_k,space,block,coordinate_count,delta_k_norm,b_norm,R_norm,delta_norm,feedback_gain_G,cos_R_delta_k,cos_b_R,cos_b_delta,cos_R_delta,R_over_b_diagnostic,carryover_rule,carryover_retention_min,carryover_retention_max,carryover_norm,corrected_R_norm,corrected_R_over_delta_k,corrected_R_over_b,cos_corrected_R_delta_k,cos_corrected_R_b,cos_corrected_R_R,closure_l2,closure_relative,closure_max_abs,closure_pass
D,3,4,observable,residual,393216,0.17915904010237196,0.1666489759599342,0.16724924946224926,0.17845542056655306,0.9335239202369168,-0.09455764847642904,-0.4287085138576754,0.5320533188497457,0.5368590897289822,1.0036020233479226,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
D,3,4,observable,feature,49152,0.0365144373999622,0.03729657631044302,0.037440168950937984,0.03718856191694115,1.0253524801939504,-0.0145301564931662,-0.5048058202268693,0.4946833156608756,0.5004936785794838,1.0038500220315063,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
B,4,5,state,theta,55732739,0.00799513876175639,0.0011599049605432782,0.010026501899390004,0.010438002931570694,1.254074781960052,0.98082238601082,0.30420952465574236,0.4033398308964727,0.9943814064938996,8.644244347997075,identity_parameter_carryover,1.0,1.0,0.007995138761756409,0.0026834896768863307,0.3356401629603256,2.3135427195943996,0.6853310338347212,0.09027581189525385,0.8141230582751459,0.0,0.0,0.0,True
B,4,5,state,EMA,55732771,4.9552411768411166e-05,1.2070866681311299e-05,6.271553239473728e-05,6.322572550078136e-05,1.265640362528578,0.8254078716652213,-0.053796660336691136,0.1375544593336362,0.9816599111883063,5.195611388189425,ema_transition_carryover_counterfactual_map,0.9993,1.0,4.9517725231381995e-05,3.5476534123699693e-05,0.7159396053113077,2.9390212865681122,0.06337058955844982,-0.10789338910844433,0.6157087421685853,0.0,0.0,0.0,True
B,4,5,state,m,55732739,10.318493880259465,3.034234600074537,8.433452304734338,9.421862388618134,0.8173142711135933,0.9268060855797651,0.16494918666557984,0.4696869383137391,0.9482145318702221,2.7794331738643967,radam_beta1_per_parameter_group,0.9,0.9,9.286644253478144,3.49182007760701,0.3384040459904024,1.1508075471557908,-0.42111830000456246,-0.3714963679455962,-0.04967784764879182,0.0,0.0,0.0,True
B,4,5,state,v,55732739,2.925713534611806,0.25613392410687286,2.930128125763052,2.9708349131830962,1.0015088938472685,0.9968907073041476,0.11632474860578836,0.2009469927359158,0.9963269338728731,11.43982834753449,radam_beta2_per_parameter_group,0.999,0.999,2.9227878609113107,0.23089117332962023,0.07891790176930487,0.9014470618631525,-0.007667513236104608,-0.18575146324675965,0.07115069679885044,0.0,0.0,0.0,True
B,4,5,state,net_buffer,32,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
B,4,5,state,scaler,1,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
B,4,5,observable,residual,393216,0.1802370018630771,0.16012493901844732,0.1798580184901441,0.1937629164140596,0.9978973053867103,-0.014549280144349976,-0.35494808325931426,0.4969200602389667,0.6349098195892197,1.1232355159206238,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
B,4,5,observable,feature,49152,0.0360168853093718,0.03784669531164412,0.03750462857272122,0.03859086336794513,1.041306827355288,-0.003328339221648059,-0.47544378390800923,0.5186552215255833,0.5055769900588913,0.9909617805172635,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
C,4,5,state,theta,55732739,0.007177782843553691,0.0010226648121795198,0.008599986114724727,0.00881083119258334,1.198139634782669,0.9683789352397997,0.1492422234516308,0.2617398757492283,0.9933921889807402,8.409388894877782,identity_parameter_carryover,1.0,1.0,0.0071777828435537604,0.0024344455185769612,0.3391639969664612,2.3804921119644584,0.47249467877712464,-0.23015556648104787,0.6774324562685948,0.0,0.0,0.0,True
C,4,5,state,EMA,55732771,4.7132923799830824e-05,1.1196011987892178e-05,5.891297124275902e-05,5.917353860632595e-05,1.2499324568311734,0.8308209005998153,-0.07169692251433131,0.1178251870315848,0.9820310396745701,5.261960357533549,ema_transition_carryover_counterfactual_map,0.9993,1.0,4.709993089698298e-05,3.283935435867325e-05,0.696739173197465,2.933129617419762,0.056219038528370374,-0.1374157579047815,0.6023676355111709,0.0,0.0,0.0,True
C,4,5,state,m,55732739,7.293574427416569,2.7646918034975774,6.8859414677024535,6.382842721695424,0.9441106738855201,0.6926170395110051,-0.37607419542899284,0.0274277330483458,0.9159260970384815,2.490672363187511,radam_beta1_per_parameter_group,0.9,0.9,6.564216826577584,5.2812333877713105,0.7240939871565768,1.9102430806537234,-0.3398631155228859,-0.7168216327473304,0.4429747507096679,0.0,0.0,0.0,True
C,4,5,state,v,55732739,0.788540270467913,0.21732592517295043,0.7217005381036172,0.7405801883377857,0.9152361206300426,0.8854100448232043,-0.0625563598974798,0.23249199652449137,0.9561495574203389,3.320821193004377,radam_beta2_per_parameter_group,0.999,0.999,0.7877517428083721,0.36695547208352636,0.4653604715276978,1.6885029790693358,-0.4053648148984646,-0.7185885135725196,0.06599501184449255,0.0,0.0,0.0,True
C,4,5,state,net_buffer,32,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
C,4,5,state,scaler,1,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
C,4,5,observable,residual,393216,0.18688408108039334,0.16822498906335426,0.17730386897600306,0.1761153665697027,0.948737142034751,0.087767831941187,-0.481438679102803,0.47051004235303373,0.5468793230552047,1.0539686758976674,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
C,4,5,observable,feature,49152,0.03845417687199966,0.035617198172079804,0.03783844332538225,0.0368456691019435,0.9839878630436696,0.006583350197656262,-0.49815609202710337,0.45508054339645304,0.5453970456995749,1.0623643988662665,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
D,4,5,state,theta,55732739,0.005337047918609557,0.0007411256551212532,0.007478765409607173,0.007805923588304922,1.4012925354351307,0.9697377800096936,0.4015407501527547,0.4796555699726551,0.9962123601584818,10.09108962552861,identity_parameter_carryover,1.0,1.0,0.005337047918609493,0.0026462725385035567,0.4958307624101268,3.570612513839652,0.7238080806292883,0.22019058780261158,0.8703670448516763,0.0,0.0,0.0,True
D,4,5,state,EMA,55732771,3.892071426036635e-05,9.541920566313124e-06,5.0774826849393016e-05,5.1259389476112574e-05,1.3045707874148118,0.7911292060696319,-0.04293828023780002,0.1436173332782038,0.9825539029016435,5.321237637279112,ema_transition_carryover_counterfactual_map,0.9993,1.0,3.889346987915449e-05,3.1082576692346314e-05,0.7986126997673897,3.257475942744745,0.041051248329840764,-0.08092945958313576,0.6436103126396361,0.0,0.0,0.0,True
D,4,5,state,m,55732739,5.941504723968925,1.8337492951126735,6.072871456817626,6.753128525078528,1.0221100106709917,0.7395088029495785,0.24076333860371485,0.48805144011811474,0.9646449101448739,3.3117239488533694,radam_beta1_per_parameter_group,0.9,0.9,5.347354115672589,4.176679351890777,0.7029665961623195,2.277671960405113,-0.20504619627719828,0.09858391997782447,0.5072105933862,0.0,0.0,0.0,True
D,4,5,state,v,55732739,2.369935690910248,0.22550065773851982,2.3945084981247384,2.470714492144746,1.010368554433244,0.994295141285965,0.29623183857767094,0.3783643620499317,0.9961931985231174,10.618631990427719,radam_beta2_per_parameter_group,0.999,0.999,2.3675657708564075,0.2557525825508593,0.10791541033445913,1.1341544859147072,0.05193454730543271,0.39142940837169543,0.15815815135222697,0.0,0.0,0.0,True
D,4,5,state,net_buffer,32,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
D,4,5,state,scaler,1,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
D,4,5,observable,residual,393216,0.17845542056655306,0.16090993375584886,0.1912584730186194,0.17980945141250887,1.071743701656244,0.09995733467068904,-0.48968304228045145,0.3740287415253134,0.6254599312797058,1.1886057532583343,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
D,4,5,observable,feature,49152,0.03718856191694115,0.03693028367962252,0.037830286744137985,0.03731331894662456,1.0172559731841768,0.031639997844543966,-0.5020075596647342,0.48077185992063787,0.5170005161963603,1.0243703263241402,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
B,5,6,state,theta,55732739,0.010438002931570694,0.0010134547159428569,0.012860012672115805,0.013100938402277527,1.2320376566689324,0.991525619096653,0.20055069406786688,0.27421998888512444,0.997124123302001,12.689281987455777,identity_parameter_carryover,1.0,1.0,0.010438002931571821,0.002853280880686683,0.27335505645976343,2.815400467135982,0.8106559401126786,0.06708654904537871,0.8798521625575804,0.0,0.0,0.0,True
B,5,6,state,EMA,55732771,6.322572550078136e-05,1.1365036308999546e-05,7.786397621328372e-05,7.812859231408865e-05,1.2315236495360018,0.8571090731498986,-0.049657154390633146,0.09597680693596401,0.9893896531487025,6.851185873610114,ema_transition_carryover_counterfactual_map,0.9993,1.0,6.318146768586333e-05,4.026781739464908e-05,0.6368897640273252,3.5431314339719715,0.0883199792830733,-0.10593428131734191,0.5888217573957608,0.0,0.0,0.0,True
B,5,6,state,m,55732739,9.421862388618134,4.590510248274553,7.869536373486507,10.507284063524638,0.8352421261207467,0.9559289226236812,0.37924552524195676,0.7209281349824966,0.9146480465950371,1.7143053708342009,radam_beta1_per_parameter_group,0.9,0.9,8.479675944717451,2.5008188379103236,0.2654272302821341,0.5447801448325517,-0.38265807309027444,-0.6984152013022862,-0.09454148072467161,0.0,0.0,0.0,True
B,5,6,state,v,55732739,2.9708349131830962,1.4936962001707805,2.4144754254911915,3.8596299617146275,0.812726218739703,0.9969487820877324,0.9477245570043257,0.9798747265170804,0.9923459070142531,1.616443440918665,radam_beta2_per_parameter_group,0.999,0.999,2.9678641456973023,0.5915810403686506,0.19912955706273225,0.3960517810121045,-0.9478934796890326,-0.980440667156226,-0.9201328003461456,0.0,0.0,0.0,True
B,5,6,state,net_buffer,32,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
B,5,6,state,scaler,1,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
B,5,6,observable,residual,393216,0.1937629164140596,0.16175027980389176,0.19616794773779014,0.20267220331530852,1.0124122374303612,-0.03310165679552277,-0.37139664358442454,0.4386105296192693,0.671500257526946,1.212782741245498,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
B,5,6,observable,feature,49152,0.03859086336794513,0.03801286779027067,0.03912638104253965,0.037543503423904716,1.0138767995286506,0.03866670909119235,-0.5265685792896054,0.46373255887652276,0.5090094826719208,1.0292930609290674,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
C,5,6,state,theta,55732739,0.00881083119258334,0.0007911710898307348,0.010583535359848588,0.010653638480016856,1.2011960198213139,0.9865176541414026,0.05152278493942422,0.12544674841199321,0.9972460317372637,13.377050167635495,identity_parameter_carryover,1.0,1.0,0.008810831192581775,0.002378430291220003,0.26994391780222565,3.0062148652687126,0.6853315353222028,-0.05160043828355448,0.7952702451231863,0.0,0.0,0.0,True
C,5,6,state,EMA,55732771,5.917353860632595e-05,9.935421864468653e-06,7.185520575493572e-05,7.193971690504389e-05,1.2143131448159505,0.8613458524615052,-0.060623970267255224,0.07755485074535715,0.9904526192295289,7.232224935702671,ema_transition_carryover_counterfactual_map,0.9993,1.0,5.9132117309850516e-05,3.660800713517811e-05,0.618655027185826,3.684595141963396,0.0753951487918935,-0.12229566646585181,0.5715143598388246,0.0,0.0,0.0,True
C,5,6,state,m,55732739,6.382842721695424,1.7050688447417064,6.04498118265114,6.47223671527098,0.9470672310480274,0.9280529176682519,0.11840326978524386,0.3740305691919548,0.9651789920381435,3.5453003562251286,radam_beta1_per_parameter_group,0.9,0.9,5.744558310304736,2.255456992951686,0.3533624579664696,1.3227952641955378,-0.05963132390285629,-0.31166497924678854,0.31644455408307876,0.0,0.0,0.0,True
C,5,6,state,v,55732739,0.7405801883377857,0.1720755570334756,0.766212149638936,0.8688656711535344,1.0346106494675218,0.978076918647562,0.5242331884745837,0.660343036139213,0.9856758023643908,4.452765766667703,radam_beta2_per_parameter_group,0.999,0.999,0.7398396203551403,0.15984606492036335,0.21583896982058617,0.9289295218685062,0.0599001170207438,-0.1886858807778786,0.26645694041653123,0.0,0.0,0.0,True
C,5,6,state,net_buffer,32,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
C,5,6,state,scaler,1,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
C,5,6,observable,residual,393216,0.1761153665697027,0.16668934380829875,0.1750323044461434,0.1715029276652496,0.9938502690329941,-0.08702179771670404,-0.49712727725854766,0.46457522300852516,0.5374047316008874,1.0500509537516656,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
C,5,6,observable,feature,49152,0.0368456691019435,0.03610089875062201,0.036726074872657645,0.036772485124154514,0.9967541848960603,0.018900613623623625,-0.4902022785286495,0.49215311680808127,0.5174883335712053,1.0173174669792637,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
D,5,6,state,theta,55732739,0.007805923588304922,0.0006496810567174035,0.010358331151019874,0.010502687035566515,1.3269834163556313,0.989013912896789,0.19238296643338415,0.2515972838095145,0.9981558704401851,15.94371737319334,identity_parameter_carryover,1.0,1.0,0.0078059235883049215,0.0028794746025303858,0.36888326793827503,4.4321356960587694,0.8468940939096901,0.08742552940921791,0.916196349451673,0.0,0.0,0.0,True
D,5,6,state,EMA,55732771,5.1259389476112574e-05,9.080428078411836e-06,6.477633949465003e-05,6.498314391679523e-05,1.263697054465241,0.8277656713227417,-0.04727952481756543,0.092606069281424,0.9902109576654669,7.133621778102272,ema_transition_carryover_counterfactual_map,0.9993,1.0,5.122350805989515e-05,3.6423218174931395e-05,0.7105667575675088,4.011178532598631,0.06578556777206367,-0.09035201744525984,0.6143135911408846,0.0,0.0,0.0,True
D,5,6,state,m,55732739,6.753128525078528,4.571909532992367,6.925483924550233,7.5271920623460655,1.025522304044954,0.8408514706968216,-0.19275155672470284,0.43004239810170314,0.8029875144407547,1.5147902368963595,radam_beta1_per_parameter_group,0.9,0.9,6.077815516251208,3.7571587946601217,0.556358253912609,0.8217920253117996,-0.06774059519860388,-0.6560954037325949,0.483062843042424,0.0,0.0,0.0,True
D,5,6,state,v,55732739,2.470714492144746,1.5959265599372061,1.7292912932889029,3.1594447550389506,0.6999154693053029,0.9655109885542412,0.8052442062674431,0.9458713750384877,0.9540922988126458,1.0835657082848125,radam_beta2_per_parameter_group,0.999,0.999,2.468243832119945,0.9167718549920398,0.3710553598591719,0.5744448886345443,-0.8710935896317047,-0.9626942546226728,-0.7131820642880492,0.0,0.0,0.0,True
D,5,6,state,net_buffer,32,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
D,5,6,state,scaler,1,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
D,5,6,observable,residual,393216,0.17980945141250887,0.1597681815489796,0.16962446423290306,0.17991189362903862,0.9433567751884189,-0.0569540051861773,-0.4046044653452669,0.5065666535446798,0.583516422624925,1.0616911489407035,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
D,5,6,observable,feature,49152,0.03731331894662456,0.035188605362988984,0.03645445818990866,0.03724092492606851,0.9769824614651815,-0.006811016660220068,-0.46004675793574823,0.49455941540068454,0.544187729403008,1.0359733730240723,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
B,6,7,state,theta,55732739,0.013100938402277527,0.0010218182437139877,0.01569028435900491,0.015898745068549682,1.1976458385818562,0.9925432814293769,0.1728026790813832,0.23480730085316767,0.9979943209756951,15.355259563555713,identity_parameter_carryover,1.0,1.0,0.01310093840228087,0.003125744803517698,0.23858938249601297,3.0590027362954486,0.7909628192242446,0.11816842764272185,0.859646623862937,0.0,0.0,0.0,True
B,6,7,state,EMA,55732771,7.812859231408865e-05,1.1464188126759026e-05,9.43183406445424e-05,9.452172619005857e-05,1.2072192503529122,0.8825242610848347,-0.0430138326921623,0.07836499713915897,0.9926312791394477,8.227215010925208,ema_transition_carryover_counterfactual_map,0.9993,1.0,7.8073902537786e-05,4.46544251058843e-05,0.5715503605436384,3.8951231968755464,0.1156508304393323,-0.09936248815756148,0.569176009704071,0.0,0.0,0.0,True
B,6,7,state,m,55732739,10.507284063524638,3.3791701523741358,8.479574722777,8.411922747554694,0.8070186997430953,0.8698638037556113,-0.2191939452063613,0.18075519246280622,0.9199895574176773,2.5093660101192077,radam_beta1_per_parameter_group,0.9,0.9,9.45655540265368,4.671734308077865,0.4446186359704018,1.3825093432467732,-0.44533360479674444,0.2445249558225043,0.05429663849650296,0.0,0.0,0.0,True
B,6,7,state,v,55732739,3.8596299617146275,0.6628575367523973,4.403894649409812,4.970827331532428,1.141014732783709,0.9953707456381784,0.8350801112957382,0.873187113779338,0.997305571957158,6.64380263515784,radam_beta2_per_parameter_group,0.999,0.999,3.855770364359121,0.6765009024579804,0.17527610397071516,1.02058265154897,0.7800987916179297,0.6754609042659265,0.8366191745003201,0.0,0.0,0.0,True
B,6,7,state,net_buffer,32,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
B,6,7,state,scaler,1,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
B,6,7,observable,residual,393216,0.20267220331530852,0.16873552913419768,0.18068100781355415,0.19775512672490025,0.8914937759494259,0.05032212884984628,-0.3609734428829293,0.5234477881535883,0.605657941257454,1.0707940926291586,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
B,6,7,observable,feature,49152,0.037543503423904716,0.03518811209935188,0.03815737136719376,0.03751825894103178,1.0163508433498558,-0.020406914974918224,-0.4791025608045551,0.45062906011528286,0.5676877699466828,1.0843824544908325,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
C,6,7,state,theta,55732739,0.010653638480016856,0.0008363784579343383,0.012519405735148256,0.012588564002008728,1.1751295821264294,0.991134124781074,0.049512872813912256,0.11568040656361812,0.9977958751574807,14.968589418321818,identity_parameter_carryover,1.0,1.0,0.010653638480020971,0.002417870773444652,0.2269525831930451,2.8908812159225556,0.7257508487785705,0.09663339806399082,0.8107220228837062,0.0,0.0,0.0,True
C,6,7,state,EMA,55732771,7.193971690504389e-05,1.0162009420910976e-05,8.553650613052074e-05,8.559626606119747e-05,1.1890025400492443,0.8852644712605189,-0.05351881870089538,0.06523878802156115,0.9929480724068065,8.417282703409736,ema_transition_carryover_counterfactual_map,0.9993,1.0,7.1889359322717e-05,3.996623481107664e-05,0.5555517387402242,3.932906687611972,0.09590772231884746,-0.11520835346044501,0.5478477160519334,0.0,0.0,0.0,True
C,6,7,state,m,55732739,6.47223671527098,2.4444318396802562,6.405961804487745,6.600204392676665,0.9897601225513181,0.9539838723347126,-0.11012547130702773,0.2634724886271287,0.9297844780192227,2.620634251485481,radam_beta1_per_parameter_group,0.9,0.9,5.82501289259617,1.9420782084597839,0.30006291393476525,0.7944906366110078,0.14735315726768275,0.07122382841908018,0.43715718811618076,0.0,0.0,0.0,True
C,6,7,state,v,55732739,0.8688656711535344,0.30314405460346616,0.8033645721344645,1.030877613967324,0.9246130890036104,0.9707050704451267,0.6681122683005727,0.8147250166120733,0.9757694031265512,2.650108289886543,radam_beta2_per_parameter_group,0.999,0.999,0.8679968136380332,0.2122099966092084,0.24423798022480445,0.7000302113356439,-0.4154693532816483,-0.18620856678186018,-0.18474311834384313,0.0,0.0,0.0,True
C,6,7,state,net_buffer,32,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
